t, vcin_pseudo, vcip_pseudo
 1.34554E-07 , 4.74762E-01 , 6.74749E-01 
 1.34554E-07 , 4.80362E-01 , 6.80349E-01 
 1.34554E-07 , 4.86922E-01 , 6.86909E-01 
 1.34554E-07 , 4.93783E-01 , 6.93770E-01 
 1.34554E-07 , 5.00350E-01 , 7.00337E-01 
 1.34554E-07 , 5.05057E-01 , 7.05044E-01 
 1.34555E-07 , 5.09580E-01 , 7.09567E-01 
 1.34555E-07 , 5.12627E-01 , 7.12614E-01 
 1.34555E-07 , 5.15720E-01 , 7.15707E-01 
 1.34555E-07 , 5.18267E-01 , 7.18254E-01 
 1.34556E-07 , 5.19995E-01 , 7.19982E-01 
 1.34556E-07 , 5.21360E-01 , 7.21347E-01 
 1.34556E-07 , 5.22470E-01 , 7.22457E-01 
 1.34557E-07 , 5.23341E-01 , 7.23328E-01 
 1.34557E-07 , 5.23999E-01 , 7.23986E-01 
 1.34558E-07 , 5.24466E-01 , 7.24453E-01 
 1.34558E-07 , 5.24769E-01 , 7.24756E-01 
 1.34559E-07 , 5.24928E-01 , 7.24915E-01 
 1.34561E-07 , 5.24988E-01 , 7.24975E-01 
 1.34563E-07 , 5.24992E-01 , 7.24979E-01 
 1.34566E-07 , 5.24995E-01 , 7.24982E-01 
 1.34572E-07 , 5.25004E-01 , 7.24991E-01 
 1.34577E-07 , 5.25006E-01 , 7.24993E-01 
 1.34659E-07 , 5.25007E-01 , 7.24993E-01 
 1.34668E-07 , 5.25007E-01 , 7.24993E-01 
 1.40828E-07 , 5.25008E-01 , 7.24992E-01 
 1.40851E-07 , 5.25010E-01 , 7.24992E-01 
 1.40854E-07 , 5.25012E-01 , 7.24992E-01 
 1.40855E-07 , 5.25015E-01 , 7.24992E-01 
 1.40855E-07 , 5.25019E-01 , 7.24992E-01 
 1.40855E-07 , 5.25027E-01 , 7.24992E-01 
 1.40855E-07 , 5.25040E-01 , 7.24992E-01 
 1.40855E-07 , 5.25095E-01 , 7.24990E-01 
 1.40855E-07 , 8.63612E-01 , 6.63624E-01 
 1.40855E-07 , 8.52369E-01 , 6.52373E-01 
 1.40855E-07 , 8.44062E-01 , 6.44061E-01 
 1.40855E-07 , 8.37431E-01 , 6.37427E-01 
 1.40855E-07 , 8.28994E-01 , 6.28988E-01 
 1.40855E-07 , 8.22085E-01 , 6.22078E-01 
 1.40855E-07 , 8.14455E-01 , 6.14446E-01 
 1.40855E-07 , 8.06534E-01 , 6.06525E-01 
 1.40855E-07 , 7.99821E-01 , 5.99811E-01 
 1.40855E-07 , 7.91844E-01 , 5.91834E-01 
 1.40855E-07 , 7.82481E-01 , 5.82471E-01 
 1.40855E-07 , 7.74147E-01 , 5.74135E-01 
 1.40856E-07 , 7.65646E-01 , 5.65635E-01 
 1.40856E-07 , 7.56358E-01 , 5.56346E-01 
 1.40856E-07 , 7.48239E-01 , 5.48227E-01 
 1.40856E-07 , 7.43456E-01 , 5.43444E-01 
 1.40857E-07 , 7.38075E-01 , 5.38062E-01 
 1.40857E-07 , 7.34760E-01 , 5.34747E-01 
 1.40857E-07 , 7.33306E-01 , 5.33293E-01 
 1.40857E-07 , 7.32078E-01 , 5.32066E-01 
 1.40857E-07 , 7.30148E-01 , 5.30135E-01 
 1.40858E-07 , 7.28536E-01 , 5.28523E-01 
 1.40858E-07 , 7.27293E-01 , 5.27280E-01 
 1.40859E-07 , 7.26278E-01 , 5.26265E-01 
 1.40859E-07 , 7.25601E-01 , 5.25588E-01 
 1.40860E-07 , 7.25223E-01 , 5.25210E-01 
 1.40861E-07 , 7.25065E-01 , 5.25052E-01 
 1.40863E-07 , 7.25028E-01 , 5.25015E-01 
 1.40865E-07 , 7.25023E-01 , 5.25010E-01 
 1.40867E-07 , 7.25013E-01 , 5.24999E-01 
 1.40868E-07 , 7.25008E-01 , 5.24995E-01 
 1.40869E-07 , 7.25007E-01 , 5.24994E-01 
 1.40884E-07 , 7.25006E-01 , 5.24993E-01 
 1.40886E-07 , 7.25006E-01 , 5.24993E-01 
 1.43080E-07 , 7.25005E-01 , 5.24994E-01 
 1.45126E-07 , 7.25003E-01 , 5.24995E-01 
 1.47099E-07 , 7.25002E-01 , 5.24997E-01 
 1.47099E-07 , 6.96385E-01 , 5.53614E-01 
 1.47099E-07 , 6.90272E-01 , 5.59726E-01 
 1.47099E-07 , 6.85549E-01 , 5.64450E-01 
 1.47099E-07 , 6.81916E-01 , 5.68083E-01 
 1.47099E-07 , 6.77679E-01 , 5.72320E-01 
 1.47099E-07 , 6.75307E-01 , 5.74692E-01 
 1.47099E-07 , 6.73192E-01 , 5.76807E-01 
 1.47099E-07 , 6.69510E-01 , 5.80489E-01 
 1.47099E-07 , 6.64234E-01 , 5.85764E-01 
 1.47099E-07 , 6.59396E-01 , 5.90602E-01 
 1.47100E-07 , 6.54528E-01 , 5.95470E-01 
 1.47100E-07 , 6.49865E-01 , 6.00133E-01 
 1.47100E-07 , 6.44751E-01 , 6.05247E-01 
 1.47100E-07 , 6.39317E-01 , 6.10681E-01 
 1.47100E-07 , 6.35904E-01 , 6.14095E-01 
 1.47100E-07 , 6.33264E-01 , 6.16735E-01 
 1.47101E-07 , 6.30935E-01 , 6.19063E-01 
 1.47101E-07 , 6.29184E-01 , 6.20815E-01 
 1.47101E-07 , 6.27728E-01 , 6.22270E-01 
 1.47102E-07 , 6.26586E-01 , 6.23412E-01 
 1.47103E-07 , 6.25800E-01 , 6.24199E-01 
 1.47103E-07 , 6.25324E-01 , 6.24674E-01 
 1.47104E-07 , 6.25097E-01 , 6.24901E-01 
 1.47106E-07 , 6.25031E-01 , 6.24967E-01 
 1.47108E-07 , 6.25021E-01 , 6.24977E-01 
 1.47110E-07 , 6.25016E-01 , 6.24982E-01 
 1.47114E-07 , 6.25007E-01 , 6.24992E-01 
 1.47117E-07 , 6.25004E-01 , 6.24995E-01 
 1.47123E-07 , 6.25003E-01 , 6.24995E-01 
 1.47179E-07 , 6.25003E-01 , 6.24995E-01 
 1.53349E-07 , 6.24981E-01 , 6.24978E-01 
 1.53349E-07 , 5.96656E-01 , 6.53303E-01 
 1.53349E-07 , 5.90987E-01 , 6.58972E-01 
 1.53349E-07 , 5.86796E-01 , 6.63163E-01 
 1.53349E-07 , 5.83751E-01 , 6.66208E-01 
 1.53349E-07 , 5.80460E-01 , 6.69498E-01 
 1.53349E-07 , 5.78746E-01 , 6.71212E-01 
 1.53349E-07 , 5.77304E-01 , 6.72655E-01 
 1.53349E-07 , 5.74997E-01 , 6.74962E-01 
 1.53349E-07 , 5.72500E-01 , 6.77459E-01 
 1.53349E-07 , 5.70317E-01 , 6.79642E-01 
 1.53349E-07 , 5.68725E-01 , 6.81233E-01 
 1.53350E-07 , 5.67732E-01 , 6.82226E-01 
 1.53350E-07 , 5.67573E-01 , 6.82385E-01 
 1.53350E-07 , 5.68087E-01 , 6.81872E-01 
 1.53350E-07 , 5.69077E-01 , 6.80881E-01 
 1.53351E-07 , 5.70214E-01 , 6.79744E-01 
 1.53351E-07 , 5.71523E-01 , 6.78435E-01 
 1.53351E-07 , 5.72240E-01 , 6.77719E-01 
 1.53351E-07 , 5.72824E-01 , 6.77135E-01 
 1.53352E-07 , 5.73669E-01 , 6.76289E-01 
 1.53352E-07 , 5.74407E-01 , 6.75552E-01 
 1.53353E-07 , 5.74788E-01 , 6.75171E-01 
 1.53354E-07 , 5.74930E-01 , 6.75029E-01 
 1.53356E-07 , 5.74962E-01 , 6.74996E-01 
 1.53358E-07 , 5.74965E-01 , 6.74994E-01 
 1.53366E-07 , 5.74980E-01 , 6.74978E-01 
 1.53368E-07 , 5.74982E-01 , 6.74977E-01 
 1.53385E-07 , 5.74982E-01 , 6.74977E-01 
 1.53388E-07 , 5.74982E-01 , 6.74977E-01 
 1.59599E-07 , 5.74980E-01 , 6.74977E-01 
 1.59599E-07 , 5.75791E-01 , 6.74150E-01 
 1.59599E-07 , 5.76650E-01 , 6.73287E-01 
 1.59599E-07 , 5.77633E-01 , 6.72300E-01 
 1.59599E-07 , 5.78676E-01 , 6.71256E-01 
 1.59599E-07 , 5.80276E-01 , 6.69652E-01 
 1.59599E-07 , 5.83404E-01 , 6.66519E-01 
 1.59599E-07 , 5.87636E-01 , 6.62282E-01 
 1.59599E-07 , 5.91895E-01 , 6.58019E-01 
 1.59600E-07 , 5.95183E-01 , 6.54728E-01 
 1.59600E-07 , 5.98190E-01 , 6.51719E-01 
 1.59600E-07 , 6.00497E-01 , 6.49410E-01 
 1.59600E-07 , 6.01928E-01 , 6.47978E-01 
 1.59600E-07 , 6.02541E-01 , 6.47365E-01 
 1.59601E-07 , 6.02550E-01 , 6.47356E-01 
 1.59601E-07 , 6.02173E-01 , 6.47733E-01 
 1.59601E-07 , 6.01802E-01 , 6.48103E-01 
 1.59601E-07 , 6.01449E-01 , 6.48457E-01 
 1.59602E-07 , 6.00881E-01 , 6.49024E-01 
 1.59602E-07 , 6.00421E-01 , 6.49485E-01 
 1.59603E-07 , 6.00130E-01 , 6.49776E-01 
 1.59605E-07 , 5.99990E-01 , 6.49916E-01 
 1.59606E-07 , 5.99969E-01 , 6.49936E-01 
 1.59608E-07 , 5.99970E-01 , 6.49936E-01 
 1.59618E-07 , 5.99955E-01 , 6.49951E-01 
 1.59627E-07 , 5.99955E-01 , 6.49951E-01 
 1.59901E-07 , 5.99954E-01 , 6.49951E-01 
 1.65849E-07 , 5.99953E-01 , 6.49952E-01 
 1.65849E-07 , 6.01452E-01 , 6.48431E-01 
 1.65849E-07 , 6.02953E-01 , 6.46926E-01 
 1.65849E-07 , 6.04574E-01 , 6.45302E-01 
 1.65849E-07 , 6.06965E-01 , 6.42907E-01 
 1.65849E-07 , 6.09132E-01 , 6.40738E-01 
 1.65849E-07 , 6.12115E-01 , 6.37754E-01 
 1.65849E-07 , 6.15060E-01 , 6.34807E-01 
 1.65849E-07 , 6.16648E-01 , 6.33220E-01 
 1.65849E-07 , 6.17699E-01 , 6.32169E-01 
 1.65850E-07 , 6.18204E-01 , 6.31664E-01 
 1.65850E-07 , 6.18071E-01 , 6.31799E-01 
 1.65850E-07 , 6.17479E-01 , 6.32392E-01 
 1.65850E-07 , 6.16612E-01 , 6.33259E-01 
 1.65850E-07 , 6.15564E-01 , 6.34309E-01 
 1.65850E-07 , 6.14528E-01 , 6.35345E-01 
 1.65851E-07 , 6.13685E-01 , 6.36189E-01 
 1.65851E-07 , 6.13091E-01 , 6.36783E-01 
 1.65851E-07 , 6.12989E-01 , 6.36885E-01 
 1.65851E-07 , 6.12906E-01 , 6.36968E-01 
 1.65851E-07 , 6.12782E-01 , 6.37092E-01 
 1.65852E-07 , 6.12629E-01 , 6.37246E-01 
 1.65853E-07 , 6.12502E-01 , 6.37373E-01 
 1.65854E-07 , 6.12455E-01 , 6.37419E-01 
 1.65856E-07 , 6.12449E-01 , 6.37425E-01 
 1.65860E-07 , 6.12446E-01 , 6.37428E-01 
 1.65863E-07 , 6.12440E-01 , 6.37434E-01 
 1.65867E-07 , 6.12438E-01 , 6.37436E-01 
 1.65884E-07 , 6.12438E-01 , 6.37437E-01 
 1.72085E-07 , 6.12436E-01 , 6.37437E-01 
 1.72099E-07 , 6.12436E-01 , 6.37437E-01 
 1.72099E-07 , 6.14317E-01 , 6.35504E-01 
 1.72099E-07 , 6.16730E-01 , 6.33083E-01 
 1.72099E-07 , 6.19057E-01 , 6.30751E-01 
 1.72099E-07 , 6.21054E-01 , 6.28752E-01 
 1.72099E-07 , 6.22651E-01 , 6.27155E-01 
 1.72099E-07 , 6.24334E-01 , 6.25473E-01 
 1.72099E-07 , 6.25311E-01 , 6.24498E-01 
 1.72099E-07 , 6.25764E-01 , 6.24048E-01 
 1.72099E-07 , 6.25830E-01 , 6.23985E-01 
 1.72099E-07 , 6.25414E-01 , 6.24405E-01 
 1.72099E-07 , 6.24739E-01 , 6.25083E-01 
 1.72099E-07 , 6.23842E-01 , 6.25982E-01 
 1.72100E-07 , 6.22863E-01 , 6.26964E-01 
 1.72100E-07 , 6.21829E-01 , 6.28001E-01 
 1.72100E-07 , 6.20911E-01 , 6.28920E-01 
 1.72100E-07 , 6.20161E-01 , 6.29672E-01 
 1.72100E-07 , 6.19637E-01 , 6.30197E-01 
 1.72100E-07 , 6.19265E-01 , 6.30570E-01 
 1.72101E-07 , 6.19022E-01 , 6.30813E-01 
 1.72101E-07 , 6.18856E-01 , 6.30979E-01 
 1.72101E-07 , 6.18830E-01 , 6.31005E-01 
 1.72101E-07 , 6.18809E-01 , 6.31027E-01 
 1.72101E-07 , 6.18775E-01 , 6.31060E-01 
 1.72102E-07 , 6.18732E-01 , 6.31103E-01 
 1.72103E-07 , 6.18692E-01 , 6.31143E-01 
 1.72104E-07 , 6.18672E-01 , 6.31163E-01 
 1.72107E-07 , 6.18673E-01 , 6.31162E-01 
 1.72112E-07 , 6.18672E-01 , 6.31163E-01 
 1.72117E-07 , 6.18667E-01 , 6.31168E-01 
 1.72127E-07 , 6.18667E-01 , 6.31168E-01 
 1.72558E-07 , 6.18667E-01 , 6.31168E-01 
 1.78349E-07 , 6.18665E-01 , 6.31170E-01 
 1.78349E-07 , 6.21715E-01 , 6.28021E-01 
 1.78349E-07 , 6.24924E-01 , 6.24806E-01 
 1.78349E-07 , 6.27268E-01 , 6.22464E-01 
 1.78349E-07 , 6.28608E-01 , 6.21131E-01 
 1.78349E-07 , 6.29159E-01 , 6.20590E-01 
 1.78349E-07 , 6.28685E-01 , 6.21074E-01 
 1.78349E-07 , 6.27800E-01 , 6.21967E-01 
 1.78349E-07 , 6.27175E-01 , 6.22595E-01 
 1.78349E-07 , 6.26575E-01 , 6.23199E-01 
 1.78349E-07 , 6.25530E-01 , 6.24250E-01 
 1.78349E-07 , 6.24547E-01 , 6.25237E-01 
 1.78349E-07 , 6.23866E-01 , 6.25921E-01 
 1.78349E-07 , 6.23256E-01 , 6.26534E-01 
 1.78350E-07 , 6.22806E-01 , 6.26986E-01 
 1.78350E-07 , 6.22506E-01 , 6.27288E-01 
 1.78350E-07 , 6.22281E-01 , 6.27514E-01 
 1.78350E-07 , 6.22102E-01 , 6.27694E-01 
 1.78350E-07 , 6.21956E-01 , 6.27839E-01 
 1.78351E-07 , 6.21848E-01 , 6.27948E-01 
 1.78351E-07 , 6.21839E-01 , 6.27957E-01 
 1.78351E-07 , 6.21831E-01 , 6.27965E-01 
 1.78351E-07 , 6.21819E-01 , 6.27977E-01 
 1.78352E-07 , 6.21803E-01 , 6.27993E-01 
 1.78352E-07 , 6.21786E-01 , 6.28010E-01 
 1.78354E-07 , 6.21774E-01 , 6.28022E-01 
 1.78356E-07 , 6.21773E-01 , 6.28024E-01 
 1.78361E-07 , 6.21774E-01 , 6.28022E-01 
 1.78369E-07 , 6.21771E-01 , 6.28025E-01 
 1.79117E-07 , 6.21771E-01 , 6.28025E-01 
 1.84599E-07 , 6.21769E-01 , 6.28027E-01 
 1.84599E-07 , 6.26882E-01 , 6.22749E-01 
 1.84599E-07 , 6.28790E-01 , 6.20862E-01 
 1.84599E-07 , 6.29048E-01 , 6.20624E-01 
 1.84599E-07 , 6.28583E-01 , 6.21107E-01 
 1.84599E-07 , 6.27874E-01 , 6.21830E-01 
 1.84599E-07 , 6.27148E-01 , 6.22567E-01 
 1.84599E-07 , 6.26165E-01 , 6.23562E-01 
 1.84599E-07 , 6.25626E-01 , 6.24107E-01 
 1.84599E-07 , 6.24860E-01 , 6.24881E-01 
 1.84599E-07 , 6.24421E-01 , 6.25324E-01 
 1.84599E-07 , 6.24176E-01 , 6.25572E-01 
 1.84599E-07 , 6.23997E-01 , 6.25753E-01 
 1.84599E-07 , 6.23828E-01 , 6.25924E-01 
 1.84600E-07 , 6.23670E-01 , 6.26084E-01 
 1.84600E-07 , 6.23530E-01 , 6.26225E-01 
 1.84600E-07 , 6.23421E-01 , 6.26335E-01 
 1.84601E-07 , 6.23360E-01 , 6.26397E-01 
 1.84601E-07 , 6.23346E-01 , 6.26410E-01 
 1.84601E-07 , 6.23337E-01 , 6.26420E-01 
 1.84602E-07 , 6.23326E-01 , 6.26430E-01 
 1.84602E-07 , 6.23318E-01 , 6.26439E-01 
 1.84604E-07 , 6.23314E-01 , 6.26443E-01 
 1.84712E-07 , 6.23312E-01 , 6.26445E-01 
 1.90849E-07 , 6.23310E-01 , 6.26446E-01 
 1.90849E-07 , 6.28384E-01 , 6.21129E-01 
 1.90849E-07 , 6.28586E-01 , 6.20999E-01 
 1.90849E-07 , 6.27647E-01 , 6.21983E-01 
 1.90849E-07 , 6.26700E-01 , 6.22957E-01 
 1.90849E-07 , 6.25988E-01 , 6.23686E-01 
 1.90849E-07 , 6.25500E-01 , 6.24185E-01 
 1.90849E-07 , 6.25000E-01 , 6.24696E-01 
 1.90849E-07 , 6.24731E-01 , 6.24970E-01 
 1.90849E-07 , 6.24534E-01 , 6.25172E-01 
 1.90849E-07 , 6.24444E-01 , 6.25264E-01 
 1.90849E-07 , 6.24371E-01 , 6.25339E-01 
 1.90850E-07 , 6.24277E-01 , 6.25436E-01 
 1.90850E-07 , 6.24188E-01 , 6.25527E-01 
 1.90850E-07 , 6.24128E-01 , 6.25588E-01 
 1.90851E-07 , 6.24090E-01 , 6.25626E-01 
 1.90851E-07 , 6.24086E-01 , 6.25631E-01 
 1.90851E-07 , 6.24081E-01 , 6.25636E-01 
 1.90852E-07 , 6.24076E-01 , 6.25640E-01 
 1.90853E-07 , 6.24073E-01 , 6.25643E-01 
 1.90855E-07 , 6.24072E-01 , 6.25645E-01 
 1.90880E-07 , 6.24072E-01 , 6.25645E-01 
 2.09562E-07 , 6.24063E-01 , 6.25649E-01 
 2.09562E-07 , 6.23641E-01 , 6.25649E-01 
 2.09562E-07 , 6.23336E-01 , 6.25649E-01 
 2.09562E-07 , 6.22732E-01 , 6.25649E-01 
 2.09563E-07 , 6.21545E-01 , 6.25649E-01 
 2.09563E-07 , 6.19251E-01 , 6.25649E-01 
 2.09565E-07 , 6.14931E-01 , 6.25649E-01 
 2.09567E-07 , 6.07038E-01 , 6.25649E-01 
 2.09572E-07 , 5.92674E-01 , 6.25649E-01 
 2.09575E-07 , 5.85101E-01 , 6.25649E-01 
 2.09577E-07 , 5.79238E-01 , 6.25649E-01 
 2.09580E-07 , 5.71019E-01 , 6.25649E-01 
 2.09585E-07 , 5.54446E-01 , 6.25649E-01 
 2.09593E-07 , 5.24736E-01 , 6.25649E-01 
 2.09594E-07 , 5.18887E-01 , 6.25649E-01 
 2.09595E-07 , 5.12710E-01 , 6.25649E-01 
 2.09596E-07 , 5.07581E-01 , 6.25649E-01 
 2.09598E-07 , 4.96571E-01 , 6.25649E-01 
 2.09602E-07 , 4.70889E-01 , 6.25649E-01 
 2.09608E-07 , 4.22634E-01 , 6.25649E-01 
 2.09610E-07 , 3.98068E-01 , 6.25649E-01 
 2.09611E-07 , 3.87049E-01 , 6.25649E-01 
 2.09612E-07 , 3.82424E-01 , 6.25649E-01 
 2.09612E-07 , 3.80592E-01 , 6.25649E-01 
 2.09612E-07 , 3.79534E-01 , 6.25649E-01 
 2.09612E-07 , 3.79270E-01 , 6.25651E-01 
 2.09612E-07 , 4.12706E-01 , 7.10740E-01 
 2.09612E-07 , 4.23982E-01 , 7.17655E-01 
 2.09612E-07 , 4.32151E-01 , 7.21114E-01 
 2.09612E-07 , 4.38424E-01 , 7.22942E-01 
 2.09612E-07 , 4.43455E-01 , 7.23934E-01 
 2.09612E-07 , 4.49764E-01 , 7.24747E-01 
 2.09612E-07 , 4.53198E-01 , 7.24930E-01 
 2.09612E-07 , 4.56139E-01 , 7.24931E-01 
 2.09612E-07 , 4.59845E-01 , 7.24731E-01 
 2.09612E-07 , 4.63845E-01 , 7.24286E-01 
 2.09612E-07 , 4.67778E-01 , 7.23634E-01 
 2.09612E-07 , 4.71388E-01 , 7.22867E-01 
 2.09612E-07 , 4.74508E-01 , 7.22096E-01 
 2.09612E-07 , 4.77042E-01 , 7.21429E-01 
 2.09613E-07 , 4.79116E-01 , 7.20911E-01 
 2.09613E-07 , 4.80502E-01 , 7.20691E-01 
 2.09613E-07 , 4.81113E-01 , 7.20867E-01 
 2.09613E-07 , 4.80941E-01 , 7.21524E-01 
 2.09613E-07 , 4.79935E-01 , 7.22762E-01 
 2.09613E-07 , 4.78081E-01 , 7.24636E-01 
 2.09614E-07 , 4.75376E-01 , 7.27198E-01 
 2.09614E-07 , 4.74039E-01 , 7.28440E-01 
 2.09614E-07 , 4.72722E-01 , 7.29653E-01 
 2.09614E-07 , 4.70206E-01 , 7.31958E-01 
 2.09615E-07 , 4.65757E-01 , 7.36010E-01 
 2.09616E-07 , 4.60508E-01 , 7.40774E-01 
 2.09617E-07 , 4.55913E-01 , 7.44944E-01 
 2.09619E-07 , 4.52275E-01 , 7.48246E-01 
 2.09621E-07 , 4.49550E-01 , 7.50719E-01 
 2.09623E-07 , 4.47829E-01 , 7.52281E-01 
 2.09627E-07 , 4.46984E-01 , 7.53048E-01 
 2.09631E-07 , 4.46737E-01 , 7.53272E-01 
 2.09637E-07 , 4.46698E-01 , 7.53308E-01 
 2.09647E-07 , 4.46673E-01 , 7.53331E-01 
 2.09663E-07 , 4.46627E-01 , 7.53374E-01 
 2.09695E-07 , 4.46590E-01 , 7.53410E-01 
 2.09759E-07 , 4.46550E-01 , 7.53450E-01 
 2.10512E-07 , 4.46028E-01 , 7.53972E-01 
 2.11373E-07 , 4.45433E-01 , 7.54568E-01 
 2.13071E-07 , 4.44259E-01 , 7.55740E-01 
 2.14103E-07 , 4.43547E-01 , 7.56453E-01 
 2.15065E-07 , 4.42883E-01 , 7.57116E-01 
 2.17072E-07 , 4.41501E-01 , 7.58499E-01 
 2.17290E-07 , 4.41351E-01 , 7.58649E-01 
 2.19571E-07 , 4.39783E-01 , 7.60217E-01 
 2.22107E-07 , 4.38043E-01 , 7.61956E-01 
 2.22282E-07 , 4.37923E-01 , 7.62077E-01 
 2.24209E-07 , 4.36604E-01 , 7.63396E-01 
 2.26579E-07 , 4.34984E-01 , 7.65016E-01 
 2.28918E-07 , 4.33390E-01 , 7.66610E-01 
 2.29432E-07 , 4.33040E-01 , 7.66961E-01 
 2.31361E-07 , 4.31727E-01 , 7.68273E-01 
 2.32114E-07 , 4.31216E-01 , 7.68784E-01 
 2.33356E-07 , 4.30372E-01 , 7.69628E-01 
 2.34549E-07 , 4.29563E-01 , 7.70437E-01 
 2.34549E-07 , 4.01703E-01 , 7.42576E-01 
 2.34549E-07 , 3.97370E-01 , 7.38244E-01 
 2.34549E-07 , 3.94815E-01 , 7.35689E-01 
 2.34549E-07 , 3.93502E-01 , 7.34376E-01 
 2.34549E-07 , 3.92862E-01 , 7.33736E-01 
 2.34549E-07 , 3.92910E-01 , 7.33784E-01 
 2.34549E-07 , 3.93449E-01 , 7.34323E-01 
 2.34549E-07 , 3.95092E-01 , 7.35965E-01 
 2.34549E-07 , 3.97726E-01 , 7.38600E-01 
 2.34549E-07 , 4.01728E-01 , 7.42602E-01 
 2.34550E-07 , 4.06895E-01 , 7.47769E-01 
 2.34550E-07 , 4.12821E-01 , 7.53695E-01 
 2.34550E-07 , 4.19035E-01 , 7.59909E-01 
 2.34550E-07 , 4.25462E-01 , 7.66335E-01 
 2.34550E-07 , 4.31579E-01 , 7.72452E-01 
 2.34550E-07 , 4.35738E-01 , 7.76611E-01 
 2.34551E-07 , 4.39299E-01 , 7.80172E-01 
 2.34551E-07 , 4.42450E-01 , 7.83323E-01 
 2.34551E-07 , 4.45155E-01 , 7.86029E-01 
 2.34551E-07 , 4.47076E-01 , 7.87949E-01 
 2.34552E-07 , 4.49710E-01 , 7.90584E-01 
 2.34552E-07 , 4.51076E-01 , 7.91950E-01 
 2.34552E-07 , 4.52055E-01 , 7.92928E-01 
 2.34552E-07 , 4.52877E-01 , 7.93750E-01 
 2.34553E-07 , 4.53506E-01 , 7.94379E-01 
 2.34553E-07 , 4.53961E-01 , 7.94834E-01 
 2.34554E-07 , 4.54267E-01 , 7.95140E-01 
 2.34555E-07 , 4.54445E-01 , 7.95319E-01 
 2.34556E-07 , 4.54531E-01 , 7.95405E-01 
 2.34558E-07 , 4.54552E-01 , 7.95425E-01 
 2.34560E-07 , 4.54552E-01 , 7.95425E-01 
 2.34564E-07 , 4.54557E-01 , 7.95430E-01 
 2.34570E-07 , 4.54563E-01 , 7.95436E-01 
 2.34582E-07 , 4.54563E-01 , 7.95437E-01 
 2.34585E-07 , 4.54563E-01 , 7.95437E-01 
 2.40832E-07 , 4.54565E-01 , 7.95435E-01 
 2.40847E-07 , 4.54567E-01 , 7.95435E-01 
 2.40848E-07 , 4.54569E-01 , 7.95435E-01 
 2.40849E-07 , 4.54571E-01 , 7.95435E-01 
 2.40849E-07 , 4.54576E-01 , 7.95435E-01 
 2.40849E-07 , 4.54583E-01 , 7.95435E-01 
 2.40849E-07 , 4.54597E-01 , 7.95435E-01 
 2.40849E-07 , 4.54652E-01 , 7.95434E-01 
 2.40849E-07 , 7.93168E-01 , 7.34067E-01 
 2.40849E-07 , 7.81926E-01 , 7.22816E-01 
 2.40849E-07 , 7.73619E-01 , 7.14504E-01 
 2.40849E-07 , 7.66987E-01 , 7.07870E-01 
 2.40849E-07 , 7.58551E-01 , 6.99432E-01 
 2.40849E-07 , 7.51642E-01 , 6.92521E-01 
 2.40849E-07 , 7.44011E-01 , 6.84890E-01 
 2.40849E-07 , 7.36091E-01 , 6.76968E-01 
 2.40849E-07 , 7.29378E-01 , 6.70255E-01 
 2.40849E-07 , 7.21401E-01 , 6.62277E-01 
 2.40850E-07 , 7.12038E-01 , 6.52914E-01 
 2.40850E-07 , 7.03703E-01 , 6.44579E-01 
 2.40850E-07 , 6.95203E-01 , 6.36078E-01 
 2.40850E-07 , 6.85915E-01 , 6.26789E-01 
 2.40850E-07 , 6.77796E-01 , 6.18670E-01 
 2.40850E-07 , 6.73013E-01 , 6.13887E-01 
 2.40851E-07 , 6.67631E-01 , 6.08505E-01 
 2.40851E-07 , 6.64317E-01 , 6.05190E-01 
 2.40851E-07 , 6.62863E-01 , 6.03736E-01 
 2.40851E-07 , 6.61635E-01 , 6.02509E-01 
 2.40851E-07 , 6.59704E-01 , 6.00578E-01 
 2.40852E-07 , 6.58093E-01 , 5.98967E-01 
 2.40852E-07 , 6.56850E-01 , 5.97723E-01 
 2.40853E-07 , 6.55805E-01 , 5.96678E-01 
 2.40853E-07 , 6.55136E-01 , 5.96009E-01 
 2.40854E-07 , 6.54769E-01 , 5.95642E-01 
 2.40855E-07 , 6.54616E-01 , 5.95490E-01 
 2.40857E-07 , 6.54585E-01 , 5.95459E-01 
 2.40867E-07 , 6.54564E-01 , 5.95437E-01 
 2.40870E-07 , 6.54563E-01 , 5.95436E-01 
 2.41446E-07 , 6.54563E-01 , 5.95437E-01 
 2.47099E-07 , 6.54559E-01 , 5.95440E-01 
 2.47099E-07 , 6.54558E-01 , 5.95440E-01 
 2.47099E-07 , 6.25942E-01 , 6.24057E-01 
 2.47099E-07 , 6.19829E-01 , 6.30169E-01 
 2.47099E-07 , 6.15106E-01 , 6.34893E-01 
 2.47099E-07 , 6.11473E-01 , 6.38526E-01 
 2.47099E-07 , 6.07235E-01 , 6.42763E-01 
 2.47099E-07 , 6.04863E-01 , 6.45135E-01 
 2.47099E-07 , 6.02748E-01 , 6.47250E-01 
 2.47099E-07 , 5.99066E-01 , 6.50932E-01 
 2.47099E-07 , 5.93791E-01 , 6.56208E-01 
 2.47099E-07 , 5.88953E-01 , 6.61045E-01 
 2.47099E-07 , 5.84085E-01 , 6.65914E-01 
 2.47100E-07 , 5.79422E-01 , 6.70577E-01 
 2.47100E-07 , 5.74572E-01 , 6.75426E-01 
 2.47100E-07 , 5.69242E-01 , 6.80757E-01 
